,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
247,55,7,8,3,SR,-0.5,0.1,0.4
248,56,8,1,3,SR,-0.5,0.1,0.7
249,57,8,2,3,SR,-0.5,0.1,0.7333333333333333
250,58,8,3,3,SR,-0.5,0.1,0.6333333333333333
251,59,8,4,3,SR,-0.5,0.1,0.6333333333333333
252,60,8,5,3,SR,-0.5,0.1,0.7333333333333333
253,61,8,6,3,SR,-0.5,0.1,0.6333333333333333
254,62,8,7,3,SR,-0.5,0.1,0.7
255,63,8,8,3,SR,-0.5,0.1,0.3333333333333333
256,0,1,1,3,SR,-0.4,0.1,0.9
257,1,1,2,3,SR,-0.4,0.1,0.9333333333333333
258,2,1,3,3,SR,-0.4,0.1,0.8
259,3,1,4,3,SR,-0.4,0.1,0.7666666666666667
260,4,1,5,3,SR,-0.4,0.1,0.8333333333333334
261,5,1,6,3,SR,-0.4,0.1,0.8
262,6,1,7,3,SR,-0.4,0.1,0.9333333333333333
263,7,1,8,3,SR,-0.4,0.1,0.9
264,8,2,1,3,SR,-0.4,0.1,0.9333333333333333
265,9,2,2,3,SR,-0.4,0.1,0.9333333333333333
266,10,2,3,3,SR,-0.4,0.1,0.8333333333333334
267,11,2,4,3,SR,-0.4,0.1,0.7
268,12,2,5,3,SR,-0.4,0.1,0.8333333333333334
269,13,2,6,3,SR,-0.4,0.1,0.8333333333333334
270,14,2,7,3,SR,-0.4,0.1,0.8666666666666667
271,15,2,8,3,SR,-0.4,0.1,0.8
272,16,3,1,3,SR,-0.4,0.1,0.9
273,17,3,2,3,SR,-0.4,0.1,0.9333333333333333
274,18,3,3,3,SR,-0.4,0.1,0.5666666666666667
275,19,3,4,3,SR,-0.4,0.1,0.6333333333333333
276,20,3,5,3,SR,-0.4,0.1,0.7
277,21,3,6,3,SR,-0.4,0.1,0.6666666666666666
278,22,3,7,3,SR,-0.4,0.1,0.9
279,23,3,8,3,SR,-0.4,0.1,0.8333333333333334
280,24,4,1,3,SR,-0.4,0.1,0.5666666666666667
281,25,4,2,3,SR,-0.4,0.1,0.6666666666666666
282,26,4,3,3,SR,-0.4,0.1,0.6333333333333333
283,27,4,4,3,SR,-0.4,0.1,0.5666666666666667
284,28,4,5,3,SR,-0.4,0.1,0.4666666666666667
285,29,4,6,3,SR,-0.4,0.1,0.6666666666666666
286,30,4,7,3,SR,-0.4,0.1,0.7
287,31,4,8,3,SR,-0.4,0.1,0.8333333333333334
288,32,5,1,3,SR,-0.4,0.1,0.6
289,33,5,2,3,SR,-0.4,0.1,0.6
290,34,5,3,3,SR,-0.4,0.1,0.6333333333333333
291,35,5,4,3,SR,-0.4,0.1,0.5333333333333333
292,36,5,5,3,SR,-0.4,0.1,0.5666666666666667
293,37,5,6,3,SR,-0.4,0.1,0.6333333333333333
294,38,5,7,3,SR,-0.4,0.1,0.7
295,39,5,8,3,SR,-0.4,0.1,0.6666666666666666
296,40,6,1,3,SR,-0.4,0.1,0.5
297,41,6,2,3,SR,-0.4,0.1,0.4
298,42,6,3,3,SR,-0.4,0.1,0.5
299,43,6,4,3,SR,-0.4,0.1,0.5666666666666667
300,44,6,5,3,SR,-0.4,0.1,0.6333333333333333
301,45,6,6,3,SR,-0.4,0.1,0.7333333333333333
302,46,6,7,3,SR,-0.4,0.1,0.7
303,47,6,8,3,SR,-0.4,0.1,0.7
304,48,7,1,3,SR,-0.4,0.1,0.5
305,49,7,2,3,SR,-0.4,0.1,0.3333333333333333
306,50,7,3,3,SR,-0.4,0.1,0.43333333333333335
307,51,7,4,3,SR,-0.4,0.1,0.5333333333333333
308,52,7,5,3,SR,-0.4,0.1,0.8333333333333334
309,53,7,6,3,SR,-0.4,0.1,0.8
310,54,7,7,3,SR,-0.4,0.1,0.7666666666666667
311,55,7,8,3,SR,-0.4,0.1,0.7
312,56,8,1,3,SR,-0.4,0.1,0.6
313,57,8,2,3,SR,-0.4,0.1,0.5333333333333333
314,58,8,3,3,SR,-0.4,0.1,0.4666666666666667
315,59,8,4,3,SR,-0.4,0.1,0.6
316,60,8,5,3,SR,-0.4,0.1,0.8666666666666667
317,61,8,6,3,SR,-0.4,0.1,0.7666666666666667
318,62,8,7,3,SR,-0.4,0.1,0.7666666666666667
319,63,8,8,3,SR,-0.4,0.1,0.5666666666666667
320,0,1,1,3,SR,-0.3,0.1,1.0
321,1,1,2,3,SR,-0.3,0.1,1.0
322,2,1,3,3,SR,-0.3,0.1,0.9333333333333333
323,3,1,4,3,SR,-0.3,0.1,0.7333333333333333
324,4,1,5,3,SR,-0.3,0.1,0.8
325,5,1,6,3,SR,-0.3,0.1,0.8
326,6,1,7,3,SR,-0.3,0.1,0.9333333333333333
327,7,1,8,3,SR,-0.3,0.1,0.9
328,8,2,1,3,SR,-0.3,0.1,1.0
329,9,2,2,3,SR,-0.3,0.1,1.0
330,10,2,3,3,SR,-0.3,0.1,0.9333333333333333
331,11,2,4,3,SR,-0.3,0.1,0.7333333333333333
332,12,2,5,3,SR,-0.3,0.1,0.7666666666666667
333,13,2,6,3,SR,-0.3,0.1,0.8333333333333334
334,14,2,7,3,SR,-0.3,0.1,0.9333333333333333
335,15,2,8,3,SR,-0.3,0.1,0.9333333333333333
336,16,3,1,3,SR,-0.3,0.1,0.9666666666666667
337,17,3,2,3,SR,-0.3,0.1,0.9333333333333333
338,18,3,3,3,SR,-0.3,0.1,0.5333333333333333
339,19,3,4,3,SR,-0.3,0.1,0.7666666666666667
340,20,3,5,3,SR,-0.3,0.1,0.8
341,21,3,6,3,SR,-0.3,0.1,0.7666666666666667
342,22,3,7,3,SR,-0.3,0.1,0.9666666666666667
343,23,3,8,3,SR,-0.3,0.1,1.0
344,24,4,1,3,SR,-0.3,0.1,0.5
345,25,4,2,3,SR,-0.3,0.1,0.5333333333333333
346,26,4,3,3,SR,-0.3,0.1,0.5333333333333333
347,27,4,4,3,SR,-0.3,0.1,0.5333333333333333
348,28,4,5,3,SR,-0.3,0.1,0.4666666666666667
349,29,4,6,3,SR,-0.3,0.1,0.7
350,30,4,7,3,SR,-0.3,0.1,0.7
351,31,4,8,3,SR,-0.3,0.1,0.7
352,32,5,1,3,SR,-0.3,0.1,0.5
353,33,5,2,3,SR,-0.3,0.1,0.5333333333333333
354,34,5,3,3,SR,-0.3,0.1,0.5333333333333333
355,35,5,4,3,SR,-0.3,0.1,0.5666666666666667
356,36,5,5,3,SR,-0.3,0.1,0.4
357,37,5,6,3,SR,-0.3,0.1,0.6333333333333333
358,38,5,7,3,SR,-0.3,0.1,0.7
359,39,5,8,3,SR,-0.3,0.1,0.6666666666666666
